quotation_id,customer_key,customer_name,nationality,quote_date,quote_value,shipping_mode,item_count,po_exists,po_value,do_exists,conversion_days,lead_score
14123338,fvIH3Ur1DW,S4NrbiX419,Unknown,2022-01-03 10:00:00,336.0,Air,2.0,1,336.0,1,272.0,99.37
14384db4,Tb6MBkP8o7,8ruhF3E51g,Malysian,,78.99,Air,152.0,0,,0,-1.0,0.39
143d7892,e6666cbb,14ancZS05S,Unknown,,148.0,Air,3.0,1,148.0,1,-1.0,76.04
14711cfd,4DS6poaMwG,pVc35E7p1n,Unknown,2022-07-01 12:57:00,149.62,Not Specified,57.0,0,,0,-1.0,21.81
14968816,22b4b671,70b5bdf7,Unknown,2022-10-05 16:23:00,697.0,Air,6.0,1,697.0,1,-1.0,73.32
14a19cf6,Hn0UKWO403,,Unknown,,573.17,Air,19.0,0,,0,-1.0,60.52
14ad02a9,31h6x6N35A,d517YMz607,Chinese nationality,,74.0,Air,1.0,1,74.0,1,-1.0,77.67
14b5bb1b,55kcyJWnQ9,79BSsv9xYm,Chinese national (China),2022-03-06 16:58:00,839.88,Air,1.0,1,839.88,1,152.0,96.75
14d02768,FIc17Ck457,S4NrbiX419,Singaporean,,4189.76,Air,50.0,1,4189.76,1,-1.0,26.32
14e1330a,4u7s55Vw34,8ruhF3E51g,Unknown,2022-09-05 14:35:00,915.0,Sea,4.0,1,915.0,1,-1.0,74.97
153582fb,f63e6d5a,IL111A66Sq,Unknown,,441.0,Air,1.0,1,441.0,1,-1.0,77.56
153b2e75,fEXeW6R1J3,74q0TneDjU,Unknown,,769.0,Air,1.0,1,769.0,1,-1.0,77.46
1552944d,e50ead61,78X4qv1453,Unknown,2022-12-05 13:50:00,445.4,Air,8.0,1,445.4,1,-1.0,71.6
155b6b1e,dc701372,8ruhF3E51g,Unknown,,0.0,Sea,19.0,0,,0,-1.0,60.75
15966aca,jpZSXU2A8V,14ancZS05S,Unknown,,4198.49,Air,16.0,1,4198.49,1,-1.0,62.29
15bdbe23,VCrR9IvzfA,8ruhF3E51g,Unknown,,5427.95,Air,126.0,1,5427.95,1,-1.0,1.13
15c6ed72,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-10-05 17:20:00,948.0,Air,1.0,1,948.0,1,-1.0,77.41
160df5d4,a45acd3f,14ancZS05S,Unknown,2023-01-03 14:24:00,352.56,Air,19.0,0,,0,-1.0,60.61
161b1070_R,5437394b,HR18hgvW4S,Unknown,,4550.14,Air,24.0,1,4550.14,1,-1.0,53.39
1633dce5,07acaa1f,dd28fb02,Unknown,,4670.55,Air,2.0,1,4670.55,1,-1.0,75.48
16500ce5,fEXeW6R1J3,74q0TneDjU,Unknown,2023-09-03 14:45:00,1778.51,Air,3.0,1,1778.51,1,0.0,75.8
166255f5,3PMyW67W67,8ruhF3E51g,Unknown,,1277.0,Air,95.0,0,,0,-1.0,4.71
16a2abb2,863ed0b1,30d065ad,United States of America,,362.0,Air,2.0,1,362.0,1,-1.0,76.79
16a5222f,wD0mqPXvsw,79BSsv9xYm,Unknown,,12905.0,Air,19.0,0,,0,-1.0,55.5
16c7aad6,X2ywZ9GnQE,8ruhF3E51g,Unknown,,21.99,Air,19.0,0,,0,-1.0,60.74
16ecc47a,Sjd5ocDqmp,Ye5M2hp4z2,Unknown,2022-03-03 11:37:00,1690.0,Air,1.0,1,1690.0,1,30.0,83.99
17025917,bad8d02a,i5bFIJ8Ff6,Unknown,,170.6,Air,3.0,1,170.6,1,-1.0,76.04
170f6fa7,ItssapCSik,0lCPPgO3Uc,Unknown,2023-08-03 16:50:00,564.43,Air,57.0,0,,0,-1.0,21.69
17172ad5,06fa670b,8ruhF3E51g,Unknown,2023-03-03 12:07:00,537.37,Air,19.0,0,,0,-1.0,60.54
172ce724,c4c492a5,8ruhF3E51g,Unknown,,840.5,Sea,2.0,1,840.5,1,-1.0,76.65
1764d4f5,K92gCb2qYl,nY8F51VM4y,Chinese national (China),2023-03-01 17:40:00,114.12,Air,1.0,1,114.12,1,-1.0,77.65
176ac279,hL800efJnq,14ancZS05S,Unknown,,281.02,Air,60.0,1,281.02,1,-1.0,19.56
177271fa,4fb4fe10,be4d7e8b,Unknown,,35426.05,Air,38.0,0,,0,-1.0,26.67
17995580,dac1bb5f,44589eaa,Unknown,,1029.85,Air,19.0,0,,0,-1.0,60.34
17bc7856,3PMyW67W67,8ruhF3E51g,Unknown,,1734.19,Air,6.0,1,1734.19,1,-1.0,72.97
17bfb9fe,fe609575,b7b97b2b,Unknown,,3983.68,Air,13.0,1,3983.68,1,-1.0,65.49
17ee0b61,j3bHOnoQdu,T7Y79rjV29,Unknown,,615.0,Air,1.0,1,615.0,1,-1.0,77.51
17f0cf9d,fe83eba5,35c819a6,Unknown,2022-07-07 17:43:00,693.0,Air,2.0,1,693.0,1,-1.0,76.69
183e7b93,ab389a4d,0lCPPgO3Uc,Unknown,2023-02-02 10:43:00,998.86,Air,10.0,1,998.86,1,27.0,77.22
1841d980,XIy2CiF5zT,8ruhF3E51g,Unknown,2022-10-03 11:22:00,558.0,Sea,4.0,1,558.0,1,-1.0,75.08
185fce1d,7ab79e98,9TDOzqY83D,Unknown,,0.0,Air,0.0,0,,0,-1.0,78.46
187508ca,fEXeW6R1J3,74q0TneDjU,Unknown,2022-07-02 16:13:00,767.0,Air,2.0,1,767.0,1,-1.0,76.67
18b4fd12,vwjM9hSH4s,361bc45e,Unknown,,3349.5,Air,35.0,1,3349.5,1,-1.0,41.59
18be8425,VCrR9IvzfA,8ruhF3E51g,Unknown,2022-01-08 12:04:00,5637.0,Air,11.0,1,5637.0,1,119.0,91.67
18d24979,75b1bfbb,78X4qv1453,Unknown,,165.0,Air,38.0,0,,0,-1.0,39.62
18d9c25e,jjC9BO9046,0lCPPgO3Uc,Unknown,,280.0,Air,3.0,1,280.0,1,-1.0,76.0
18dfbbdb,81bea910,76df20f9,Unknown,,538.0,Air,6.0,1,440.0,1,-1.0,73.37
18e8d79f,WL91eH602H,T7Y79rjV29,Korean,,307.0,Air,1.0,1,307.0,1,-1.0,77.6
18f412c3,1c127085,9d32fec5,Unknown,,215.5,Air,38.0,0,,0,-1.0,39.6
18f48924,jpZSXU2A8V,14ancZS05S,Unknown,2022-08-11 15:54:00,438.19,Air,12.0,1,438.19,1,30.0,76.54
190d63e6,06df1afd,79BSsv9xYm,Unknown,2023-03-02 17:30:00,4043.52,Air,2.0,1,4043.52,0,152.0,96.43
19543572,4dbf6714,9tu60R7KWP,Unknown,,310.15,Air,1.0,1,310.15,1,-1.0,77.6
19559516,4WD4e3BQj1,8ruhF3E51g,Chinese national (China),2022-06-06 14:36:00,1958.0,Air,5.0,1,1957.0,1,60.0,86.95
1956ac23,7f7fdd94,94eeeefd,Unknown,2022-02-12 10:50:00,468.36,Air,19.0,0,,0,-1.0,60.57
196d2ddd,5960fa38,14ancZS05S,Unknown,,1660.22,Air,10.0,1,1660.22,1,-1.0,69.31
19819746,4ZRd9NGZZQ,9TDOzqY83D,Unknown,,882.17,Air,7.0,1,882.17,0,-1.0,72.36
19883fad,27c210fe,7aa2f6bb,Unknown,2022-01-11 10:31:00,666.05,Air,38.0,0,,0,-1.0,39.42
1996ee81,j6v26jLuwm,8ruhF3E51g,Chinese national (China),,69.58,Air,19.0,0,,0,-1.0,60.73
19M56Q80J5_R,UJG8xJS6C8,89CF1utYqs,Unknown,2022-06-09 13:25:00,210.0,Air,1.0,1,210.0,1,-1.0,77.63
1a0dc757,WL91eH602H,T7Y79rjV29,Korean,,1352.0,Air,6.0,1,1352.0,1,-1.0,73.1
1a7b3430,xhT0E4h7iP,14ancZS05S,Unknown,2022-09-11 10:44:00,795.35,Air,1.0,1,795.35,1,-1.0,77.46
1a90fd2a,06fa670b,8ruhF3E51g,Unknown,,2319.75,Air,1.0,1,2319.75,1,-1.0,77.01
1aaa3cfa,FOxPJznvAx,8ruhF3E51g,Unknown,2022-11-02 16:50:00,1696.0,Air,2.0,1,1696.0,1,-1.0,76.39
1ab6591a,47dc23c1,09A5j1P96d,Unknown,,624.99,Air,19.0,0,,0,-1.0,60.5
1ac16370,98589634,IL111A66Sq,Unknown,,241.8,Air,1.0,1,241.8,1,-1.0,77.62
1ac39038,2df7e01c,x9Dz6KWcO3,Unknown,,2887.0,Air,2.0,1,2887.0,1,-1.0,76.03
1b10f1e6,e6666cbb,14ancZS05S,Unknown,,2106.5,Air,78.0,1,1574.5,1,-1.0,9.49
1b2ad899,dd970a60,c85dfad9,Unknown,2022-08-11 08:28:00,2538.0,Air,57.0,0,,0,-1.0,21.14
1b2ad899_R,dd970a60,c85dfad9,Unknown,,868.98,Air,2.0,1,868.98,1,-1.0,76.64
1b4d6c93,3PMyW67W67,8ruhF3E51g,Unknown,,290.51,Air,57.0,0,,0,-1.0,21.77
1b6eed4d,hL800efJnq,14ancZS05S,Unknown,,111.64,Air,1.0,1,111.64,1,-1.0,77.65
1b91fdb6,f63e6d5a,IL111A66Sq,Unknown,,1389.96,Air,30.0,1,1389.96,1,-1.0,47.96
1b936f57,GHbrZ9WLG3,IL111A66Sq,Chinese national (China),,871.0,Air,1.0,1,871.0,1,-1.0,77.43
1ba0d936,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,565.3,Air,3.0,1,565.3,1,-1.0,75.91
1bde44e2,UzdUJe146M,8ruhF3E51g,Unknown,,639.0,Air,2.0,1,639.0,1,-1.0,76.71
1be1f0b5,UzdUJe146M,8ruhF3E51g,Unknown,,216.81,Air,2.0,1,216.81,1,-1.0,76.83
1be71a1e,g084484ZO9,IL111A66Sq,Unknown,,1008.0,Air,133.0,0,,0,-1.0,0.89
1c0943bb,33eff098,95nYR7APw5,Unknown,2022-10-10 13:56:00,265.77,Air,2.0,1,265.77,1,-1.0,76.82
1c0943bb_R,33eff098,95nYR7APw5,Unknown,,669.09,Sea,38.0,0,,0,-1.0,39.42
1c3c6bc3,af0b8607,8ruhF3E51g,Unknown,,490.0,Air,2.0,1,490.0,1,-1.0,76.75
1c9f1e1e,rAmb9tQZRc,,Unknown,,246.0,Air,1.0,1,246.0,1,-1.0,77.62
1cb98222,cc6c5bdc,8ruhF3E51g,Unknown,2022-01-07 11:03:00,0.0,Air,19.0,0,,0,-1.0,60.75
1ce6f55b,db09a28c,8ruhF3E51g,Unknown,2022-12-05 14:54:00,4122.91,Sea,4.0,1,4132.0,1,-1.0,73.95
1cf195f0,ItssapCSik,0lCPPgO3Uc,Unknown,2023-08-03 10:42:00,720.41,Air,14.0,1,720.41,1,-1.0,65.7
1d02bba1,643c1834,53f5d337,Canada,,257.08,Air,2.0,1,257.08,1,-1.0,76.82
1d0c42ac,8aa1eaf5,cffddc74,Unknown,,6060.0,Air,57.0,0,,0,-1.0,20.17
1d111030,11320a73,59db8846,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
1d52a159,5d38c4c1,8ruhF3E51g,Unknown,2023-08-02 12:53:00,1963.09,Air,1.0,1,1963.09,1,60.0,88.86
1d5a56a1,a4decfdf,nY8F51VM4y,Unknown,2022-07-08 20:29:00,4524.87,Air,36.0,1,4524.87,1,-1.0,40.03
1d5aeb8c,b0b62959,f3300ab7,Unknown,2022-12-10 14:30:00,161479.3,Sea,399.0,0,,0,-1.0,0.0
1d6e94ae,dc701372,8ruhF3E51g,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
1da334e0,30b11630,6z1536hQ1C,Unknown,2022-04-07 19:15:00,532.0,Air,1.0,1,532.0,1,29.0,84.06
1db6682b,06fa670b,8ruhF3E51g,Unknown,,215.43,Air,1.0,1,215.43,1,-1.0,77.62
1dbf2fb9,66t9Z8KvlZ,8ruhF3E51g,Chinese national (China),,4905.17,Air,72.0,1,4905.17,1,-1.0,11.59
1deb8ed6,15jpR2Djf1,8ruhF3E51g,Unknown,,93.0,Air,209.0,0,,0,-1.0,0.03
1e0f8139,75bd0e2c,IL111A66Sq,Unknown,2022-09-06 15:30:00,30518.0,Air,19.0,0,,0,-1.0,48.16
1e1c0823,5fiS378Rr1,m41y4XpKb1,Chinese national (China),,4110.77,Air,608.0,0,,0,-1.0,0.0
1e1ce936,9Db6HRRP8a,G4lLPbWTIV,Singaporean,2022-08-06 11:49:00,5612.25,Air,2.0,1,5612.0,0,-1.0,75.19
1e42e2ab,Pox366MK2r,,Unknown,,4860.0,Air,4.0,1,4860.0,1,-1.0,73.71
1e9dcb0e,53281641,9tu60R7KWP,Unknown,2022-12-01 13:02:00,838.0,Air,2.0,1,838.0,1,-1.0,76.65
1eaaa6d4,WL91eH602H,T7Y79rjV29,Korean,,1074.0,Air,1.0,1,1074.0,1,-1.0,77.37
1ee28760,fEXeW6R1J3,74q0TneDjU,Unknown,,431.39,Air,21.0,1,431.39,1,-1.0,58.41
1eea33d1,1QjSD5K2L8,0lCPPgO3Uc,Chinese national (China),,208.99,Air,3.0,1,208.99,1,-1.0,76.02
1f3bcfb8,8Nzo71FGPE,nY8F51VM4y,Chinese National,2022-12-04 12:06:00,2045.0,Air,114.0,0,,0,-1.0,2.03
1f4ddc75,79hR9tOBwB,74q0TneDjU,Unknown,2023-01-01 08:06:00,530.23,Air,19.0,0,,0,-1.0,60.54
1f6b1613,hL800efJnq,14ancZS05S,Unknown,2022-03-08 11:21:00,504.08,Air,39.0,1,504.08,1,244.0,95.21
1f8a5ba2,39N5vR34gp,14ancZS05S,Unknown,,983.82,Air,969.0,0,,0,-1.0,0.0
1f9f470e,Sjd5ocDqmp,Ye5M2hp4z2,Unknown,,859.47,Air,57.0,0,,0,-1.0,21.61
1fba4337,e6666cbb,14ancZS05S,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
1fddf80a,fEXeW6R1J3,74q0TneDjU,Unknown,2022-12-01 17:06:00,896.0,Air,12.0,1,881.0,1,-1.0,67.64
1fef5c22,ItssapCSik,0lCPPgO3Uc,Unknown,2022-07-09 15:38:00,4120.38,Air,304.0,0,,0,-1.0,0.0
2004c26f,hL800efJnq,14ancZS05S,Unknown,2022-04-07 11:30:00,833.0,Air,3.0,1,833.0,1,-1.0,75.83
20153194,tE2rb73Kp9,78X4qv1453,Chinese national (China),,11044.0,Air,19.0,0,,0,-1.0,56.27
20161b11,0a2cfe37,0lCPPgO3Uc,Unknown,2023-03-03 17:11:00,50.0,Air,1.0,1,50.0,1,152.0,96.8
203c2a2a,79hR9tOBwB,74q0TneDjU,Unknown,2022-11-11 15:21:00,0.0,Air,0.0,0,,0,-1.0,78.46
2057c44f,4O5G9tNusl,8ruhF3E51g,Malaysian,,308.0,Air,1.0,1,308.0,1,-1.0,77.6
205d89a3,75bd0e2c,IL111A66Sq,Unknown,,112.0,Air,1.0,1,112.0,1,-1.0,77.65
20a148cf,87360d9a,09A5j1P96d,Unknown,2022-07-12 18:44:00,3507.11,Air,38.0,0,,0,-1.0,38.29
21227338,6AyX6y7B9p,8ruhF3E51g,Unknown,,41.75,Air,19.0,0,,0,-1.0,60.74
215786d7,4Yk09HecPy,8ruhF3E51g,Unknown,,5173.0,Air,75.0,1,5173.0,1,-1.0,10.23
21820f20,3PMyW67W67,8ruhF3E51g,Unknown,2022-10-11 18:12:00,188.16,Air,4.0,1,188.16,1,-1.0,75.2
21a42852,fEXeW6R1J3,74q0TneDjU,Unknown,,786.92,Air,2.0,1,786.92,1,-1.0,76.66
21a5ccbc,VCrR9IvzfA,8ruhF3E51g,Unknown,,2987.0,Air,19.0,0,,0,-1.0,59.56
21b7637f,7f8bcd20,8ruhF3E51g,Unknown,,472.33,Air,5.0,1,472.33,1,-1.0,74.26
21be263f,GHbrZ9WLG3,IL111A66Sq,Chinese national (China),2022-08-08 09:07:00,2473.11,Air,124.0,1,2473.11,1,91.0,4.59
21c8b729,142925fc,79BSsv9xYm,Unknown,,4215.5,Sea,76.0,0,,0,-1.0,9.97
21df2146,1f6et5pP1O,8ruhF3E51g,Unknown,,211.1,Air,2.0,1,211.1,1,-1.0,76.83
21df2146_R,58ea2d28,845521b9,Unknown,,626.74,Air,6.0,1,626.74,1,-1.0,73.34
21f1e0bb,8z4IYYaYdd,8ruhF3E51g,Unknown,,2999.95,Air,57.0,0,,0,-1.0,21.01
2215ffe3,GSdCKW3Z5w,8ruhF3E51g,Singaporean,2022-10-05 10:10:00,5934.0,Air,1.0,1,5934.0,1,-1.0,75.92
223394c4,e6666cbb,14ancZS05S,Unknown,2023-04-01 14:07:00,4397.62,Air,52.0,1,4244.54,1,244.0,91.2
22b7a651,39d60b03,b5d8b83d,South Korea,,157.17,Air,2.0,1,157.17,1,-1.0,76.85
22bb2f9b,90b44782,6z1536hQ1C,Unknown,,835.11,Air,1.0,1,835.11,1,-1.0,77.44
22dda2e2,64c0444d,gj3Nvpx9GU,Unknown,2022-01-06 10:49:00,321.0,Air,19.0,0,,0,-1.0,60.62
22f7cde9,a931a01c,HR18hgvW4S,Unknown,,4131.15,Air,9.0,1,4131.15,1,-1.0,69.38
233691d3,31bc2bd5,G4lLPbWTIV,Unknown,2022-08-03 15:20:00,2276.0,Air,133.0,0,,0,-1.0,0.87
2353fcf3,06fa670b,8ruhF3E51g,Unknown,,741.48,Air,57.0,0,,0,-1.0,21.64
236a702a,GSdCKW3Z5w,8ruhF3E51g,Singaporean,,381.0,Air,19.0,0,,0,-1.0,60.6
2386b27c,2acb6945,44779149,Unknown,,3873.52,Air,6.0,1,3873.52,1,-1.0,72.26
2389e95b,06suB5p2mX,T7Y79rjV29,Unknown,,772.38,Air,1.0,1,772.38,1,-1.0,77.46
23a12a7a,48iGKBLCt6,8ruhF3E51g,Unknown,,760.0,Air,1.0,1,760.0,1,-1.0,77.47
23ec8c46,Ss1dWMP4hX,tbD4Rv00SG,Unknown,,520.0,Air,1.0,1,520.0,1,-1.0,77.54
23f99248,7727c701,af40fe6e,Malaysia,,106.83,Air,2.0,1,106.83,1,-1.0,76.86
2424d225,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,498.0,Air,1.0,1,498.0,1,-1.0,77.54
24438c37,ab389a4d,0lCPPgO3Uc,Unknown,2023-07-03 16:17:00,1845.0,Air,2.0,1,1845.0,1,61.0,88.57
244b69b0,3PMyW67W67,8ruhF3E51g,Unknown,2022-01-11 11:05:00,49.11,Air,1.0,1,49.11,1,180.0,97.82
24723c14,a954a4d6,nY8F51VM4y,Unknown,,301.89,Air,3.0,1,301.89,1,-1.0,76.0
24723c14_R,a954a4d6,nY8F51VM4y,Unknown,,168.18,Air,1.0,1,168.18,1,-1.0,77.64
24b1cd24,150f2448,48e62c8d,Unknown,2023-06-02 14:35:00,2219.25,Air,19.0,0,,0,-1.0,59.86
24bfabe5,8qbgngVgJ0,D9E06y5i3t,Unknown,,1603.01,Air,2.0,1,1603.01,1,-1.0,76.42
24e8d1ef,a8d72cc1,64645ed8,Unknown,2022-08-12 16:33:00,307.0,Air,2.0,1,307.0,1,-1.0,76.81
24f58c35,hL800efJnq,14ancZS05S,Unknown,,248.64,Air,1.0,1,248.64,1,-1.0,77.61
254983c6,g084484ZO9,IL111A66Sq,Unknown,2022-08-09 15:37:00,4860.07,Air,5.0,1,4860.07,1,-1.0,72.83
2549b12e,xw71fJ415b,sji5vB20uo,Unknown,2022-11-02 11:26:00,3631.0,Air,2.0,1,3631.0,1,-1.0,75.8
2582b3dd,cc6c5bdc,8ruhF3E51g,Unknown,,976.0,Air,1.0,1,976.0,1,-1.0,77.4
25dfeaba,4Yk09HecPy,8ruhF3E51g,Unknown,,4074.0,Air,85.0,1,4074.0,1,-1.0,6.89
26019601,D5Fk7289x1,nY8F51VM4y,Unknown,,347.96,Air,1.0,1,347.96,1,-1.0,77.59
26589a06,a4decfdf,nY8F51VM4y,Unknown,2022-07-08 22:37:00,5922.49,Air,64.0,1,5922.49,1,91.0,40.4
26770b91,3fa6955b,8ruhF3E51g,Unknown,,1049.0,Air,57.0,0,,0,-1.0,21.55
267f26a7,425cS82HkQ,,Unknown,2023-06-03 11:39:00,15228.0,Sea,8.0,1,15228.0,0,-1.0,66.32
26aa830f,6462402c,14ancZS05S,Unknown,,53.2,Air,19.0,0,,0,-1.0,60.73
26afe42c,Z3UDr9nQA8,8ruhF3E51g,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
2724adf9,GMs8OdU4s1,14ancZS05S,Unknown,,329.0,Air,38.0,0,,0,-1.0,39.55
27392621,e12ba649,8ruhF3E51g,Unknown,,2894.67,Air,19.0,0,,0,-1.0,59.59
27671765_R,GHbrZ9WLG3,IL111A66Sq,Chinese national (China),,4500.12,Air,1.0,1,4500.12,1,-1.0,76.35
2781a71f,Tb6MBkP8o7,8ruhF3E51g,Malysian,2023-03-01 16:48:00,1904.58,Air,1.0,1,1904.58,1,-1.0,77.13
27bec2da,d4189978,Lh624q1u9u,Unknown,,10460.05,Air,437.0,0,,0,-1.0,0.0
27bec2da_R,d4189978,Lh624q1u9u,Unknown,,13220.87,Air,551.0,0,,0,-1.0,0.0
27cf4c9e,dc701372,8ruhF3E51g,Unknown,2022-11-03 16:42:00,142.0,Air,19.0,0,,0,-1.0,60.7
27cf9751,D5Fk7289x1,nY8F51VM4y,Unknown,,2038.07,Air,4.0,1,2038.07,1,-1.0,74.62
27e2e542,15jpR2Djf1,8ruhF3E51g,Unknown,,459.26,Air,1.0,1,459.26,1,-1.0,77.55
27fb7552,7a686853,9tu60R7KWP,Unknown,,1493.0,Air,1.0,1,1493.0,1,-1.0,77.25
2858d573,I51lshr5ZM,,Unknown,2023-09-02 13:43:00,12358.5,Air,38.0,0,,0,-1.0,34.85
286c911d,xw71fJ415b,sji5vB20uo,Unknown,,7793.349999999999,Air,19.0,0,,0,-1.0,57.6
2880083a,xw71fJ415b,sji5vB20uo,Unknown,,893177.18,Air,209.0,0,,0,-1.0,0.0
288c24ae,33eff098,95nYR7APw5,Unknown,,18881.55,Air,437.0,0,,0,-1.0,0.0
28c80fdc,5960fa38,14ancZS05S,Unknown,2022-02-11 16:45:00,728.84,Air,9.0,1,728.84,1,180.0,96.87
28d3524a,Sjd5ocDqmp,Ye5M2hp4z2,Unknown,2022-05-04 11:10:00,2366.0,Air,19.0,0,,0,-1.0,59.81
28f8933b,xEK6r63Cy3,9tu60R7KWP,Unknown,,213.42,Air,19.0,0,,0,-1.0,60.67
29261280,a954a4d6,nY8F51VM4y,Unknown,2023-03-01 16:19:00,317.98,Air,3.0,1,317.98,1,30.0,83.06
295b7ba1,1956cd18,40cFGRqA6v,Unknown,2023-02-02 15:14:00,867.6199999999999,Sea,76.0,0,,0,-1.0,10.49
295b7ba1_R,1956cd18,40cFGRqA6v,Unknown,2023-02-02 15:56:00,223.31,Air,2.0,1,223.31,1,-1.0,76.83
29c05707,742d7987,79BSsv9xYm,Unknown,2023-02-02 13:34:00,382.14,Sea,1.0,1,382.14,1,-1.0,77.58
29c05707_R,742d7987,79BSsv9xYm,Unknown,2023-02-02 14:23:00,445.83,Air,19.0,0,,0,-1.0,60.57
29c0b869,1292f213,79BSsv9xYm,Unknown,,225.58,Sea,38.0,0,,0,-1.0,39.59
29c72f73,fEXeW6R1J3,74q0TneDjU,Unknown,,733.0,Air,2.0,1,733.0,1,-1.0,76.68
29d24232,XpP0Bn0s55,71DRuiDc1j,Unknown,,223.75,Air,1.0,1,223.75,0,-1.0,77.62
29d52ee9,4a9af5d4,8ruhF3E51g,China,,896.0,Air,30.0,1,896.0,1,-1.0,48.17
29f09309,5q282qed0R,Re612NXtaK,Unknown,,7026.0,Air,19.0,0,,0,-1.0,57.92
29f7e819,4Yk09HecPy,8ruhF3E51g,Unknown,,118.0,Air,19.0,0,,0,-1.0,60.71
2a2a9dbb,N6QXxBprMz,8ruhF3E51g,Unknown,2022-08-08 17:39:00,23895.0,Air,19.0,0,,0,-1.0,50.93
2a5c09d4,rAmb9tQZRc,,Unknown,2022-04-10 15:24:00,677.37,Air,1.0,1,677.37,1,29.0,84.02
2a69697c,hL800efJnq,14ancZS05S,Unknown,,687.48,Air,1.0,1,687.48,1,-1.0,77.49
2a7d2662,ItssapCSik,0lCPPgO3Uc,Unknown,,785.03,Air,7.0,1,785.03,0,-1.0,72.4
2aa3c78c,47dc23c1,09A5j1P96d,Unknown,,1447.34,Air,1.0,1,1447.34,1,-1.0,77.26
2ab5e9a6,35ce9376,699a0b91,Unknown,2022-02-11 17:24:00,205.01,Air,57.0,0,,0,-1.0,21.79
2ab5e9a6_R,35ce9376,699a0b91,Unknown,2022-02-11 11:04:00,277.9,Air,38.0,0,,0,-1.0,39.57
2ad48d75,9437b0d3,9tu60R7KWP,China,2023-07-03 13:50:00,1517.75,Air,1.0,1,1517.75,0,-1.0,77.24
2ad600d0,84031ec8,fd645612,Unknown,2023-09-02 14:26:00,0.0,Air,38.0,0,,0,-1.0,39.68
2b079781,uoQUND7q4X,,Unknown,2022-07-03 12:14:00,5868.99,Sea,19.0,0,,0,-1.0,58.39
2b094854,4Yk09HecPy,8ruhF3E51g,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
2b81497b,4O5G9tNusl,8ruhF3E51g,Malaysian,,2289.0,Sea,19.0,0,,0,-1.0,59.84
2bd74ea1,786490fc,912c36cb,Unknown,,249.39,Air,1.0,1,249.39,0,-1.0,77.61
2be0bc70,mBB4FCi2BK,09A5j1P96d,Unknown,,1004.1,Air,1.0,1,1004.1,1,-1.0,77.39
2bf7203e,e888eb32,9tu60R7KWP,India,2022-03-03 13:15:00,316.0,Air,19.0,0,,0,-1.0,60.63
2c02f582,4fa30fe5,x9Dz6KWcO3,China,,790.0099999999999,Air,18.0,1,790.01,1,-1.0,61.51
2c12b622,GMs8OdU4s1,14ancZS05S,Unknown,,493.0,Air,9.0,1,493.0,1,-1.0,70.66
2c24645e,d759282e,71b5186c,Unknown,,965.51,Air,3.0,1,965.51,1,-1.0,75.79
2c26a90e,f363c768,14ancZS05S,Unknown,2023-02-03 15:20:00,398.95,Air,1.0,1,398.95,1,-1.0,77.57
2c51c1da,db4d995a,0lCPPgO3Uc,Singaporean,,903.88,Air,38.0,0,,0,-1.0,39.32
2c7b055d,682cc7ac,8ruhF3E51g,Unknown,2022-09-11 14:23:00,3515.2000000000003,Air,19.0,0,,0,-1.0,59.34
2cc15c38,06fa670b,8ruhF3E51g,Unknown,,671.86,Air,6.0,1,671.86,1,-1.0,73.32
2cdb6841,1f6et5pP1O,8ruhF3E51g,Unknown,,5197.0,Air,38.0,0,,0,-1.0,37.62
2cdc652b,790470a5,cf28f6c0,United States of America,2023-07-03 11:00:00,316.0,Air,2.0,1,316.0,1,0.0,77.05
2d066b7f,231f5f55,b7b97b2b,Unknown,,0.0,Air,0.0,0,,0,-1.0,78.46
2d5b8bb7,4DS6poaMwG,pVc35E7p1n,Unknown,2022-03-03 16:17:00,236.0,Air,1.0,1,236.0,1,152.0,96.79
2d6c865e,39N5vR34gp,14ancZS05S,Unknown,2022-06-12 12:55:00,0.0,Air,38.0,0,,0,-1.0,39.68
2d7c9d02,21389d26,1139IQhy56,Unknown,,4056.0,Air,19.0,0,,0,-1.0,59.12
2d90ce86,bcd08322,8ruhF3E51g,Unknown,,4800.0,Air,52.0,1,4797.0,1,-1.0,24.43
2df480b6,db09a28c,8ruhF3E51g,Unknown,2022-03-08 22:16:00,411.19,Air,19.0,0,,0,-1.0,60.59
2dfc8325,39N5vR34gp,14ancZS05S,Unknown,,533.54,Air,1.0,1,533.54,1,-1.0,77.53
2dfdee3f,g084484ZO9,IL111A66Sq,Unknown,,511.12,Air,16.0,1,511.02,1,-1.0,63.73
2e086f00,159uhrD8su,,Unknown,2022-03-03 13:50:00,7023.3,Air,9.0,1,7023.3,1,121.0,92.37
2e2e84da,f8f4572b,0c20e302,Unknown,,4111.92,Air,76.0,0,,0,-1.0,9.99
